270	 20.6572  5.45754 0.816779	   -0.493988     0.447039    0.0731277    -0.709756 -0.000453234     0.169136     0.467936    -0.206432    -0.913555    -0.836435
383	17.9909 11.6798  2.3406	-0.683592 -0.328633 -0.998242 -0.677961  -0.73997 -0.133362  0.508531  0.524888  0.447511 -0.193618
813	 18.3701  12.6659 0.307344	  0.640506   0.926489  -0.324421  -0.817356   0.262349   -0.76219   0.808451  -0.738862 -0.0156565   0.145644
874	19.8745 7.60147  1.2732	 -0.87658  0.255803 -0.697976  0.864108  0.262599  0.730135  0.711826 -0.667956  0.229621 -0.721258
96	18.6274 12.3364 1.91767	 0.453692 -0.388025  0.291288 -0.691717 -0.819741  0.568978  0.718883 -0.354611 -0.236795  0.734643
300	21.0464 10.0636 3.44947	-0.147008 -0.647242 -0.665643 -0.222325 -0.213665   0.79087  0.982304 -0.532886 -0.852502  0.031942
395	 19.9008  10.5323 0.321869	 -0.700252   0.116726  -0.935986   0.958906   0.900746   0.622397  0.0481548  -0.379435 -0.0840818 0.00169671
526	19.7489 10.2755 3.86586	-0.250017  0.957943 -0.319496 -0.821494 -0.234222  0.422569  0.925639  -0.92369 -0.550291  0.875723
590	20.7708 10.0554 3.54647	 -0.494789  -0.938953   0.676128   0.472358 -0.0331016  -0.572397  -0.447422   0.555506  -0.189567  -0.874997
865	 17.623 12.7703 1.91885	  0.874235  -0.349473  -0.938437  -0.310667  -0.301642  -0.184956  -0.994585   0.597865   -0.76278 -0.0403678
436	 20.3951  14.1018 0.394358	 0.344748  0.867661  0.197901  0.674522 -0.854457  0.391434 -0.487835 -0.459693  0.900568 -0.322562
948	 20.984 14.2008 2.48143	-0.898265  0.175223 -0.912845  0.382518 -0.150465  0.296577  0.279144  0.431888   0.50429 -0.193395
391	 19.8273  15.7542 0.584795	-0.855499 0.0387003  0.185084 -0.102917 -0.314605 -0.421262 -0.296043  0.320042 0.0895774 -0.965256
792	20.7922 16.5281 2.55869	-0.0182236   0.113555   0.471903   0.490836   -0.97706   0.727198   0.638644 -0.0326483   -0.51138   0.084008
133	21.0193 17.5623 3.31596	 -0.481526    -0.7116  -0.820782   0.375091  -0.902523  -0.759515  -0.565401  -0.457064 -0.0649414   0.356136
297	19.1058  13.159  3.0226	  0.542774 -0.0962413   0.818657  -0.279616   0.133807   0.503108   0.760041   0.819276  -0.137606  -0.119566
975	19.1125 16.2779 1.16544	 -0.796305   0.463621   0.727738 -0.0228438   0.708451  -0.126362  -0.844557   0.284826 -0.0158648  -0.304957
22	19.4299 17.9555 2.27475	 0.398151 -0.757714  0.371572 -0.232336  0.548547  0.886103  0.832546  0.723834 -0.592904  0.587314
241	 19.872 18.0808 2.88684	 0.257679  0.170461  0.609192 0.0663304  0.657976 -0.824166  0.168264  0.861447  0.356542 -0.227212
243	20.1628 19.7742 3.86833	  0.959332   0.574005   0.839737   0.803005   0.901597  0.0974165 -0.0265338   0.510789  -0.836253  -0.368558
515	19.2027 19.0171 2.59509	-0.0453756  -0.560514  -0.138328   -0.43631    0.59448   0.461981  -0.029654   0.205188  -0.628821   0.378047
982	19.0527 19.0176 1.27284	 0.524176 -0.402777  0.983052 -0.120448    0.2964  0.489502  0.674281 -0.141431  0.970697   0.19319
995	19.1105 18.7626 2.10204	-0.949754  0.805714  0.564985  0.752124  0.990513 -0.639182  0.706414 -0.494721 -0.907374 -0.383232
248	17.9466 21.4021 3.76895	0.0464324   0.78026  0.565266  0.218137 0.0724853  0.172607 -0.978717 -0.948666 -0.888042  0.317319
992	18.7557 17.2615 3.23409	 0.417637 -0.692236 -0.207838  0.371439  0.942278 -0.581063 0.0558511  0.800654 -0.852141  0.930203
83	 17.834 18.3723 3.52269	 0.641851  0.936789 0.0175978 -0.990547 -0.623504 -0.425621  0.255036 -0.476228  0.497357 -0.927008
366	18.067 17.608 3.6497	  0.42728  0.766342  0.202298 -0.741307 0.0591142 -0.694207 -0.957833 -0.276013 -0.315526  0.956222
712	 16.3704  16.6267 0.147722	-0.047856  -0.70974  0.492367  0.772676 -0.597489 -0.547969 -0.728103 -0.195626  0.799444  -0.15969
426	18.4882 13.4295 2.78089	 0.947503  0.133863   0.86847  0.311761  0.836989 -0.239422  0.480078   0.35569 -0.869921 0.0566326
932	16.9255 17.9656  2.6255	 -0.110629  0.0354502   0.789648 -0.0388271  -0.146257   0.705765 -0.0442774  -0.935875  -0.249372   0.531873
349	17.2956 19.3258 4.03712	 0.635491 -0.262955  0.665369 -0.896815 -0.796279  0.066124   0.49033 -0.501568 -0.353841 -0.620982
361	16.5548 20.5315 2.73123	  0.832951   0.706334  -0.326239  -0.493665    0.69202   0.593586   0.257783   0.348116  -0.949126 -0.0479393
759	17.5017 17.3447 3.93491	0.0753695  0.583986  -0.88177 -0.850672 0.0494187  0.459938  0.893137  0.292039  0.437887 -0.334686
785	16.8664 17.9705 3.38809	-0.0772994  -0.103743  -0.510799   0.544046  -0.869112  -0.531945  -0.872697    0.65881  -0.659437   0.975683
914	 16.257   20.66 0.32539	  0.256892  0.0570115 -0.0382076   0.387208   0.326019   0.443698  -0.646448 -0.0914069   0.202881   0.825958
964	14.8876 18.3649  2.5388	 0.934499 -0.289684  0.214832  -0.23227 -0.853812 -0.989784  0.501704 -0.972296 -0.769179  0.691912
718	 14.982  21.204 3.43346	-0.435442 0.0465599  0.884214  0.511159  0.832645  0.828317 -0.506857 -0.670916  0.669136  0.472827
831	14.1531 17.0944 0.24691	 -0.103442   0.446212   0.705412   0.109605   0.353958  -0.875836 -0.0531377   0.578163  -0.704308 -0.0842655
592	14.3091 18.9804 2.94241	 0.830188  0.973962  0.663063  0.302205 -0.842053 -0.831726  0.363252  0.834075  0.640631 -0.669849
714	14.9949 19.2147 4.28229	 0.712437  0.428083  0.772187  0.488329 -0.538463 -0.275669  0.778589  0.953903 -0.502993   -0.8189
392	 13.7463   19.063 0.385366	   0.93989 -0.0675948  -0.397025   0.273519  -0.978829    0.92431  -0.710909   0.275772   -0.63891   0.624436
135	13.2815 16.5732 2.02199	0.485805 0.455553 0.461855 0.305176 0.227615 0.980329 0.593576 0.406832  0.35542 0.691053
136	13.6444 16.9279 3.28878	-0.417624  0.146155  0.691266 -0.994755  0.374588  -0.62927  0.107849 -0.192919 -0.774024 -0.198928
723	 12.7965  18.1151 0.157429	 0.128971 -0.929101  -0.02496  0.143289 -0.374555 -0.416394 -0.369567   0.71795   0.13021 -0.657725
376	13.3029 21.0541 3.31941	-0.688626 -0.858453   0.63331 -0.333017  0.641624    0.2139  0.307004 -0.069502  0.565506  -0.26387
379	14.2647 15.3415 3.81525	 0.241703 -0.547877  0.127767 0.0463963  0.597894 -0.303241 0.0489119 -0.231877  0.168065  0.256177
502	12.7415 20.9534 1.39826	  0.298478   0.273232 -0.0210093   0.448418   0.836605 -0.0543368  -0.422476  -0.987725    0.21298  0.0862877
386	10.5817 20.3425 1.16213	-0.0480225  -0.243244   0.302182   0.432484   0.988756  -0.113412  -0.456119  -0.656867  0.0728633  0.0542915
675	10.3274 19.4557 3.20919	 -0.0972679    0.828181    0.731951    0.196139   -0.145513   -0.738751   -0.126487    0.814004 -0.00273544   -0.562518
779	 9.39723  20.7006 0.589012	  0.252393  -0.810886  -0.914333  -0.799374   0.599122  -0.532352   0.847985  -0.696094 0.00397849   0.445617
901	8.93308 21.0622 1.89526	-0.689133  0.431354 -0.921705  0.811348  0.789375 -0.388443 -0.702053  0.364163 -0.117969 -0.576232
40	 6.5072 21.2309 3.74425	 -0.350917   0.748619   0.178313   0.275542   0.518647   0.550843    0.58982  -0.474431   0.208758 -0.0588716
872	12.6708   15.87 4.26108	 0.428111  0.847718  0.069445  0.499486 -0.433084  0.781935 -0.485582 -0.286674 -0.850318 -0.929226
461	-7.08195  21.2358   1.1117	 -0.405248  -0.595234   0.994957 -0.0282801   0.118654 -0.0699838   0.432882   0.868181   0.853103  -0.614887
112	 20.9062 -1.12249 0.232914	0.00295949  -0.781826  -0.752061   -0.90727  -0.432166  -0.899473  -0.958272 -0.0410898  -0.219422   0.117047
279	20.8531 -2.0044 3.36479	-0.465503 -0.356532  0.239241  0.217021 -0.123516  0.720435  0.371078 -0.836717   0.90324  0.409513
621	    19.19 -0.910067   3.08635	  0.824422 -0.0906923  -0.947024  -0.230851   0.234043  0.0772321   -0.30294  -0.398348   0.121735  -0.248358
624	18.4564 -1.9538 1.10327	-0.00639963    0.660534   -0.733744   -0.661257     0.72882   -0.171122   -0.631969    0.176289    0.743861    -0.60895
94	 17.9512 -3.11827  2.43771	 -0.72231    0.4106  -0.53487  0.194227  -0.98424  0.638203 -0.053909 0.0454577   0.58184  -0.74639
604	 20.8074 -5.62098 0.472048	 0.318233 -0.911661 -0.902517  0.509487 -0.652275 -0.812441   0.23456 0.0717087 0.0110886 -0.591692
608	 17.6739 -2.82822  1.47654	  0.710472   0.986346 -0.0553367   0.718451  -0.100825    0.67382   0.389862   0.793649   0.140742   0.951503
612	 18.7772 -3.79758  2.90233	-0.687846  0.491746  0.186826  0.327141  0.389794  0.991906 -0.890935  0.123171  0.665086  0.546839
996	 18.4145 -3.90121  3.27465	  0.24774  0.514616  0.460844  0.943842   0.65943  -0.88469  -0.11828  0.690014 -0.424729  0.573008
212	 19.8776 -9.24776  1.18604	-0.385007 -0.088598 0.0258124 -0.978766 -0.212103  0.734254  0.654536  0.351319 -0.960711  0.843623
289	 17.6184 -4.47935  3.18321	 0.878587 -0.488343  0.344356   0.95008 -0.844064  0.895788 -0.712365 -0.433216   0.99932 -0.314474
698	  17.393 -5.80984 0.957538	 0.346829 -0.458656  0.423486   0.41353  0.468733  0.543114 -0.889143  -0.39619 -0.120481  -0.96802
753	 19.1918 -6.73053  3.05991	 0.584269  0.492711  0.216855 -0.947888 -0.740223  0.886141  0.118079 -0.157403  0.736354  0.538963
789	 18.0258 -6.23596  2.54411	 -0.672385  0.0151979    0.61662 -0.0239043    0.12962  -0.610402  -0.735357   0.041696 0.00120044   0.342414
969	   19.3783   -8.06468 0.00862677	  0.640871  0.0417306   0.977486  -0.131368   0.487326    0.18741   0.788304 -0.0957257   0.138754  -0.102886
46	 17.1147 -10.3861  2.24311	  0.927009  -0.336308  -0.195242   0.121569   0.108896   0.244333  -0.617945 -0.0440782   -0.27979    0.30776
207	 15.4512 -8.70549 0.179853	-0.955659 -0.738041  0.999303  0.966078 -0.277763 -0.824436 -0.270611  0.533725 -0.593608 -0.772939
237	 15.1099 -8.26762  2.15448	-0.0441139  -0.956403   0.659507  -0.976064   0.204442    0.86307  -0.949382   0.181205   0.342271   0.153447
354	 17.5093 -9.30746 0.155187	 0.317241 -0.239273  0.875429 -0.703231  0.454418   0.43287  0.655315 -0.135236  0.697479  0.229562
417	 17.6724 -7.76101  2.20006	-0.802483   0.56043 0.0900091 -0.454776  0.249183  0.527064 -0.776395  0.379441 -0.700817  0.246688
421	 17.2649 -9.18217  1.59845	-0.813176  -0.81242 -0.182426 -0.737512  0.773984 -0.574423  0.289888  0.196021  -0.32873 -0.195941
91	 14.5158  -11.335 0.711015	 0.478933   -0.0463 -0.815013 -0.073116  0.882486   0.76145  0.280197  -0.46716 -0.570518 -0.443991
188	 17.1738 -12.5968  3.41942	-0.404089  0.267976 -0.358287  0.851637  0.447803  0.277714 -0.553119 -0.233973 -0.294103 -0.666489
194	 14.1417 -9.69639  4.11283	 0.875653 -0.843518 -0.162151  0.783018 -0.665791 -0.672686 -0.140573  0.820535  0.600879 0.0445793
196	 14.6685 -10.0779  2.55166	 0.543446  0.465136 -0.924684 -0.909092   0.42464  0.950968  -0.75261 -0.737511  0.733986 -0.418401
347	15.2975 -11.404  2.0009	 0.400755  0.387145 -0.705289  0.580034 -0.111311 -0.781779  -0.93899  0.836682  0.549652  0.393835
394	 15.1413 -11.4553  2.83953	-0.193058 -0.499895   0.98979 -0.303386  0.411373   0.92968  0.629019 -0.985652  0.203199   0.65019
562	  17.285 -17.9331  4.16573	 -0.743129  -0.997078   0.163211  -0.268496   0.444876    0.12381  -0.798176 0.00589406 -0.0856862   0.490584
692	  15.478 -14.8584  3.18948	 0.634768 -0.792136  0.880014  0.109396 -0.345832  0.214612 0.0733832  0.821755   -0.3496 -0.993717
733	 16.1523 -14.7044  3.70303	-0.355961 -0.699221  0.578572  0.136807  0.153338  -0.73716 -0.491592 -0.506446 -0.590849 -0.133977
742	 16.8912 -14.1184  3.14212	-0.409192 -0.314678  0.636559  0.524035 -0.878934 0.0500507   0.29651 -0.839728 -0.328956 -0.815566
762	 17.0324 -16.4514  1.74997	 0.243736 -0.102837 -0.940863  0.828722  0.269166  0.871412 0.0165757  0.866641 -0.859927  0.479918
764	 14.7405 -12.2695  1.92954	-0.962546 -0.456655  0.255936 -0.730697   0.95151 -0.500328  0.166466 -0.989354 -0.671606 -0.564368
811	 15.7463 -9.80403  1.43965	   0.562232    0.625807 -0.00121057   -0.253467    0.337193     0.74788   -0.163236    0.380062   -0.528505    0.297851
860	  14.337 -8.55253 0.207728	  -0.779044   -0.881711    0.747622    0.545106   -0.847159    0.253389   -0.226343 -0.00634754   -0.863219   -0.499015
904	  14.311 -12.8874  2.69625	-0.439323 -0.177775 -0.453454  0.571201  0.350108  0.109522   0.84981 -0.848933 -0.059393 -0.813364
16	 16.4266 -18.1065  1.28322	-0.503912  0.258959 -0.541726   0.40124 -0.366266 -0.342446 -0.537144 -0.851678  0.266144 -0.552687
257	 15.1645 -15.3801  0.38582	  0.949986  -0.201161  -0.141636  0.0748146  -0.861964  -0.114519   0.261546  -0.803885 -0.0338339  -0.755974
548	 14.5484 -15.4533  3.13413	 -0.830574  -0.395104  -0.442079  -0.497538  -0.905652  0.0589718  0.0461618  -0.560381 0.00842857  -0.793905
252	 12.0414 -12.3882  2.62732	 -0.424992 -0.0293251   0.689334  -0.153581    0.97247   0.884776  -0.106675   -0.17754  -0.920958  0.0619036
498	 12.8899 -14.9833  1.62778	-0.464751  0.413155  0.839367  0.865636 -0.667168  0.926598 -0.874221  0.912457  0.187283 -0.979814
152	 10.3146 -11.8173  4.19177	 0.0574107   0.463877  -0.622497  -0.587906   0.931765   -0.52355 -0.0997668   0.629589   0.790249   0.290906
204	 13.1815 -16.8482 0.828056	 -0.311689   0.797234  -0.478163   0.728032   0.995749 -0.0294869   -0.46624   0.244021  -0.687512   0.668298
273	12.2387 -14.654 4.12418	 0.668423 -0.520536 -0.558654  0.294066 -0.839669 -0.801367 -0.217189 -0.861724  0.908735  0.104774
482	 11.1965 -12.9985  1.34401	 0.507578  0.399546   0.24959  0.179945 -0.361838 -0.523488  0.236396 -0.244324  0.268875 -0.346252
62	 13.0427 -17.3501  2.11516	 -0.445573  -0.653399   0.875428   0.521724  -0.806637   0.962217   0.690546  -0.316921   0.384927 -0.0869716
261	 10.9181 -12.9948  2.00995	  0.866622    0.43434    0.98625  -0.314005  -0.191358   0.179258  -0.647641   0.901427  -0.345632 -0.0709891
56	 9.60131 -11.7733  2.02154	  0.26717 0.0763506 -0.966699  0.863036 -0.304908 -0.588572 0.0452573 -0.198029 -0.385663  0.359807
481	 10.9127 -14.6375  0.84215	-0.883443 -0.844865  0.374837 -0.562485 -0.300504 0.0849587 -0.188523 -0.837117 -0.426183  0.211366
69	 9.85466 -13.5391   1.4291	 -0.374021  -0.788847   0.776866  -0.795533 -0.0404457  -0.459359  -0.600552  -0.424527   0.315286   0.894002
444	 9.40849 -13.0703  3.24663	  0.584338   -0.92837   0.463901  -0.637274 0.00922883   -0.72887   0.968973   0.315595  -0.107216   0.540424
452	  8.6611 -11.7669  2.80727	 -0.914817    0.23517  -0.214989   0.696266   0.567056  -0.777128 -0.0773502    0.23045  -0.347165  -0.109672
468	 8.60312 -11.6891  3.23185	 0.493325 -0.286603 -0.492875   0.52588   0.16197  0.503695 -0.371551 -0.269725 -0.823443 -0.330788
791	   9.729 -13.5632  2.78213	 0.699802 -0.618759 -0.797212 -0.591083  0.974358 -0.469598  0.424114  0.590978  0.506498 -0.446266
949	 11.6861 -16.8252 0.243598	 -0.875226  -0.384751  -0.741197   0.824425  -0.667253 -0.0763373   0.884951  -0.843831   0.354181  -0.646964
141	 11.4471 -17.3935  3.90243	 -0.296361   0.108194  -0.339128 -0.0301611  -0.164106   0.458997  -0.962888   -0.96496  -0.591629   0.674544
540	 10.4211 -15.4479  3.01629	 0.957021  0.561908  0.706874 -0.506401 -0.320754  0.965153  0.376592   0.89748 -0.924852  0.347951
673	 10.0853  -15.142 0.113131	 -0.470702   0.677374 -0.0404829  -0.263984   0.563969  0.0136186   0.394646  -0.505373  -0.414367  0.0999312
743	 9.45496 -13.9203  1.17089	  0.153459  -0.567799   0.871945   0.288267   0.695705  -0.269794  -0.458443 -0.0827979  -0.246913  -0.438148
374	 8.47959 -13.8119  2.14389	 0.580589 -0.359979  0.288874 -0.648393  0.429126 -0.914091 -0.760813  -0.59036 -0.447415 -0.802178
918	 6.23624 -9.55642 0.526126	-0.835121  0.169259   0.57995  0.177405 -0.359777 -0.774065 -0.586768  0.880537 -0.163871 -0.276208
